"SMILES_canonical","target_feature"
"O=C(O)CCN1C(=O)c2ccccc2C1=O","0"
"CN1C(=O)c2ccc(NC(=O)c3c(C(=O)O)cccc3[N+](=O)[O-])cc2C1=O","0"
"Cc1cccc(C2CC(c3ccccc3)Nc3ncnn32)c1","0"
"Cc1ccc(C=C(NC(=O)c2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)O)cc1","0"
"CC(=NC1CCN(Cc2ccccc2)CC1)c1c(O)nc(O)nc1O","0"
"O=C(COc1ccc(Br)cc1)N(Cc1ccccc1)c1ccccn1","0"
"CC(=O)c1cc(CN2CCN(CCc3ccccc3)C(CCO)C2)cs1","0"
"Cc1ccccc1Cn1c(=O)n(Cc2ccc(Cl)cc2)c(=O)c2cccnc21","0"
"CN(CC(=O)Nc1sccc1C(N)=O)S(=O)(=O)c1ccc(Cl)cc1","0"
"COc1ccc(-n2c(C=Cc3ccccc3F)nc3ccccc3c2=O)cc1OC","0"
"N#Cc1c(-n2ncnc2-c2ccccc2Cl)sc2c1CCCCC2","0"
"C=CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC=C)C1c1ccc(C)o1","0"
"COc1ccccc1-c1ccc2c(c1)C(C)(Cc1cccc(C#N)c1)C(=O)N2","0"
"Cc1cccc(N2CCN(C(=O)CN3CCOc4ccccc43)CC2C)c1","0"
"Cn1c(=O)c2c(nc(N3CCNCC3)n2Cc2ccccc2Cl)n(C)c1=O","0"
"CCN(CC1NC(CC)(C(=O)OC)c2c1c(O)n(Cc1ccccc1)c2O)C(=O)c1ccc(C(C)(C)C)cc1","0"
"O=C(CCCN1CCN2c3ccccc3CCC2C1)c1ccc(F)cc1","1"
"O=C(O)c1ccc(C=NNC(=O)c2ccc(F)cc2)cc1","0"
"CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)N1CCC(C(=O)NCc2cccc(OC)c2)CC1","0"
"Cc1ccc2c(Cl)c(C(=O)NCCCn3ccnc3)sc2c1","0"
"COc1cccc(OCC(Cn2cnc3ccccc32)OC(C)=O)c1","0"
"Cc1cc(C2CCN(Cc3ccccc3)CC2)[nH]n1","1"
"O=C(NCCn1cc(SCc2ccccc2F)c2ccccc21)c1cccs1","0"
"Cc1ccc(OCCNCCCOc2ccccc2)cc1C","1"
"COc1ccc(CC(=O)Nc2ccc(-c3noc(-c4ccccc4OC)n3)cc2)cc1","0"
"O=C1C2CCCCN2C(=O)N1CCCCN1CCN(c2ccc(F)cc2)CC1","0"
"Cc1nn(-c2ccccc2)c2c1c(C)c(CCC(=O)NCC1CCCO1)c(=O)n2C","0"
"O=C(C=Cc1ccc2c(c1)OCO2)N=CC[SH](=O)(O)N1CCN(c2ccc(F)cc2)CC1","0"
"O=C(c1ccc2nc(O)c(O)nc2c1)N1CCc2ccccc2C1","0"
"COc1c(C)cccc1C(=O)Nc1ccc(-c2nc3ccccc3s2)c(Cl)c1","0"
"O=C(NCc1ccc(Cl)cc1)c1ccc2c(c1)NC(=O)C(C=S(O)(O)=Cc1ccccc1Cl)N2","0"
"CNC(=O)C(=O)NCC1OCCN1S(=O)(=O)c1ccc(C)cc1","0"
"O=C(O)c1cc(-c2cccs2)nn1-c1ccc(F)cc1","0"
"COc1cccc(CN2CCNC(=O)C2CC(=O)NCCn2ccc3ccccc32)c1OC","0"
"Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1","1"
"CNc1cncc(-c2cccc(O)c2)n1","0"
"NC(=O)C1CCN(c2csc3ccc(F)cc3c2=O)CC1","0"
"CCOC(=O)c1c(NC(=O)COC(=O)c2ccncc2)sc(C)c1C","0"
"COc1cc(C(=O)NC(=S)N2CCN(C)CC2)cc(OC)c1OC","0"
"CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1","1"
"O=c1c2ccccc2ncn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1","1"
"COc1ccccc1N1CCCN(CCCCNC(=O)c2cccc(OC)c2OC)CC1","1"
"CNCc1ccccc1Sc1ccc(OC)cc1","0"
"COc1ccc(-c2nnc(COc3ccc(Br)cc3C)o2)cc1","0"
"CC(C)CNC(=O)c1cccc(NC(=O)Cc2ccc(Cl)cc2)c1","0"
"Cc1ccc(C)c(NC(=O)CSc2nc(N)c(NC(=O)c3cccs3)c(O)n2)c1","0"
"CCOC(=O)C1CCN(c2cc(O)n(-c3ccc(OCC)cc3)c2O)CC1","0"
"NNC(=O)C(Cc1ccccc1)NC(=O)Nc1ccc2c(c1)OCCO2","0"
"CCN(CC)C(=O)Cn1c(=O)n(Cc2ccccc2Cl)c2c1c(=O)n(C)c(=O)n2C","0"
"Sc1nc2c(OCCNCc3ccccc3)cccc2[nH]1","1"
"Oc1nc(-c2ccccc2)cn1C1CCN(Cc2ccccc2)CC1","1"
"CCCCNC(=S)NC(=O)c1ccccc1Br","0"
"CC(=O)N1CN(CCCn2ccnc2)Cc2c1sc1c2CCCC1","0"
"FCCOc1ccccc1N1CCN(Cc2cc3ccccn3n2)CC1","1"
"CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC","1"
"CSc1nc(C)cc(OCCNS(=O)(=O)c2ccc(C)cc2)n1","0"
"CCC(C)N1CCCC(c2cccc(C#N)c2)C1","1"
"O=C(COc1ccc(Cl)cc1Cl)NN=Cc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1","0"
"CCn1ncc(C2=NOC(C(=O)Nc3c(C)nn(Cc4ccc(F)cc4)c3C)C2)c1C","0"
"CCCNC1CCc2ccc(OC)cc2C1","1"
"COc1cccc(NC(=O)c2ccccc2-n2c(O)c3c(c2O)C2C=CC3C2)c1","0"
"O=C(CCn1c(O)c2c(c1O)C1C=CC2C1)N1CCN(c2ccccc2F)CC1","0"
"CN(C(=O)COC(O)C=Cc1nc(O)c2ccccc2n1)C1C=S(O)(O)=CC1","0"
"CN(CCN1CCN(C2COOC2)C1=O)CC12CCC(CC1)C2(C)C","1"
"CCN(CC)CCN1CCN(c2cccc(Cl)c2)C1=O","1"
"CNC1Cc2cccc3nc(O)n(c23)C1","1"
"O=C(CCNC(=O)c1ccc([N+](=O)[O-])cc1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1","0"
"CCOC(=O)N1CCC(NC(=O)CSCc2nc(-c3ccc(OC)c(OC)c3)oc2C)CC1","0"
"Cc1ncoc1-c1nnc(SCCCN2CCC3(c4ccccc4)CC3C2)n1C","1"
"O=C(NCc1nnc(SCC(=O)N2CCCC2)o1)c1c(F)cccc1Cl","0"
"O=C(CN(C(=O)CSc1nnc(COc2ccccc2)o1)c1ccc(F)cc1)NC1CCCC1","0"
"Sc1nc2ccccc2c2ccccc12","0"
"CC(=O)NC12CC3CC(C1)CC(C(=O)N=C1C(=O)N(c4ccccc4)N(C)C1C)(C3)C2","0"
"Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6cn(C(C)C)c(O)c6cc5CC4)n3C)cccc2n1","1"
"CCCCCC(=O)Nc1ccc(-c2csc(N)n2)cc1","0"
"CCc1nc2c(OCc3ccc(F)c(F)c3)cccn2c1N(C)C(=O)c1ccc(OC)cc1","0"
"COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccccc2Cl)CC1","1"
"CC(=O)Nc1cccc(OCC(=O)Nc2sccc2C(N)=O)c1","0"
"CCN(CCNC(=O)C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)c1ccccc1","0"
"C=CCNC(=S)Nc1ccc(Cl)cc1F","0"
"Cc1cc(C)c2c(c1)N=C(CSCC(=O)Nc1nnc(C)s1)CC2=O","0"
"CSc1nc(C)cc(OCC(=O)NN=Cc2ccccc2O)n1","0"
"CCc1ccc(NC(=O)NCc2ccc3c(c2)OCO3)cc1","0"
"CN(C)S(=O)(=O)c1cccc(COc2ncnc3c(Cl)cc(Cl)cc23)c1","0"
"O=c1c(N2CCOCC2)nsn1Cc1ccccc1","0"
"CC(C)(C)c1ccc(C(=O)NCCC(=O)Nc2ccc3c(c2)OCCO3)cc1","0"
"N#Cc1ccc2[nH]cc(CN3CCN(c4ccc(F)cc4)CC3)c2c1","1"
"CCOc1ccc(S(=O)(=O)N(CC(=O)NN=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)c2ccccc2)cc1","0"
"O=C(NC1CCSc2ccccc21)c1cccc(Br)c1","0"
"COc1ccc2c(c1)c1c(n2C(C)=O)C(OC(C)=O)=NCC1","0"
"CCOC(=O)c1ccc(NC(=O)N2CCN(Cc3cccc(F)c3)CC2)cc1","0"
"CCCCOc1ccc(-c2nnn(C(C)(C)C(=O)OC)n2)cc1","0"
"COC(=O)NN=Cc1ccc([N+](=O)[O-])s1","0"
"O=C(CCc1nc2ccccc2s1)Nc1ccccc1","0"
"CC1CCC2(CC1)NC(=O)N(CC(=O)c1cn(CCC#N)c3ccccc13)C2=O","0"
"CCc1ccc(NC(=O)CNC(=O)C2Cc3ccccc3CN2C(=O)OC(C)(C)C)cc1","0"
"CCN1CCN(c2ncc(C(=O)Nc3c(F)cc(F)cc3Br)c3ccccc23)CC1","0"
"CN(C)CC1CC2c3ccccc3Oc3ccc(F)cc3C2O1","1"
"OC1(c2cccc(Cl)c2Cl)CC2CCC(C1)N2Cc1csc2ccccc12","1"
"O=C(Cc1c(O)nc2ccccc2c1O)NCc1cccc(F)c1","0"
"COc1ccc(-n2cc(C(O)Nc3nnc(SCC(=O)N4CCCC4)s3)cc2O)cc1","0"
"Fc1ccc(C2c3cccn3CCN2C(=S)Nc2cccc(F)c2)cc1","0"
"O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12","1"
"O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(OC(F)(F)F)c1","1"
"O=C(CCn1cncn1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1","0"
"COc1ccc(C(C)=O)cc1CSc1nnc(-c2ccncc2)o1","0"
"COc1ccc(S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCc2ccco2)cc1","0"
"CC(C)CN1C(=N)C(N(CC(C)C)C(=O)CN(C)C(=O)Cc2ccc(Cl)cc2)C(=O)NC1=O","0"
"CC1CCN(c2nc3c(N)ncnc3n2C2OC(CO)C(O)C2O)CC1","0"
"c1ccc(N2CCN(Cc3cnn(-c4ccccc4)c3)CC2)cc1","1"
"CC(C)(C)NC(=O)CC1CC(C(=O)N2CCOCC2)C2(C)c3[nH]c4cc(-c5ccco5)ccc4c3CCN2C1=O","0"
"O=C(NN=Cc1cccc(C(F)(F)F)c1)c1cc2c(s1)-c1ccccc1CC2","0"
"COc1cccc(NC(=O)CCC(=O)Nc2cccc(OC)c2)c1","0"
"O=C1c2ccccc2C(=O)N1CCCCN1CCCN(C(c2ccccc2)c2ccccc2)CC1","1"
"O=C(NCCc1c[nH]c2ccccc12)c1cnccn1","0"
"COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1","1"
"CCCN(CCN1CCN(c2ccnc3c(O)cccc23)CC1)C1CCc2c(O)cccc2C1","1"
"COc1cnc(SCc2c(Cl)cccc2Cl)nc1Cl","0"
"CCc1ccc2oc(-c3ccc(NC(=O)c4cccc(Cl)c4Cl)cc3)nc2c1","0"
"COc1cccc(NC(=S)NNC(=O)C(C)n2nc(C)c([N+](=O)[O-])c2C)c1","0"
"CCCN(CCC)C1CCc2c(cccc2OC)C1","1"
"COc1ccccc1OC(C)C(=O)Nc1cccc(-c2nc3ccccc3s2)c1","0"
"CN1C(=O)CC(=NC(=O)C[n+]2cc(-c3ccc(Cl)cc3)n3c2CCC3)N(C)C1=O","0"
"CN1CCN(C(=O)C2C(=O)c3cccc4c3N(CC4)C2=O)CC1","0"
"CCOc1ccccc1OCC(=O)OC(C)C(=O)Nc1ncc(Cl)cc1Cl","0"
"Cc1cc(NC(=O)CSc2nnnn2-c2ccccc2)no1","0"
"CCC(C(=O)NCc1ccco1)N(Cc1cccs1)C(=O)CNS(=O)(=O)c1ccccc1","0"
"CNC(=S)NNC(=O)CCn1nc(C)c(Br)c1C","0"
"Cc1ccc(C(C)C)c(OCC(=O)Nc2nc3c(s2)CCCC3)c1","0"
"Oc1c2ccccc2cn1CCCCN1CCN(c2ccccc2)CC1","1"
"CCCN(C)C1CN(Cc2cn(Cc3ccc(F)cc3)nn2)S(=O)(=O)C1","0"
"Clc1cccc(CN2C=CC(c3nc4ccccc4s3)CC2)c1","1"
"CCN(CC)c1ccc2nc3c4ccccc4c(=Nc4ccncc4)cc-3oc2c1","1"
"CSc1ccc(CN(C)C(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1","0"
"CCOc1ccc(C(=O)N2CCSC2=S)cc1","0"
"O=C(COCc1nc(O)c2ccccc2n1)NC1CCCC1","0"
"CCOc1ccc(S(=O)(=O)c2c(C(=O)c3ccc(C)cc3)cnc3cc4c(cc23)OCCO4)cc1","0"
"Cc1ccc(Nc2c3c(nc4ncnn24)CCC3)cc1","0"
"N#Cc1ccc2[nH]cc(CN3CCN(c4ccc(Cl)cc4)CC3)c2c1","1"
"CC(C)C1=NN2C(=O)CC(=COC(=O)c3ccccc3NC(=O)c3cccs3)N=C2S1","0"
"Cc1cc(-c2ccc(C(C)C)c(S(=O)(=O)Nc3cc(C)on3)c2)on1","0"
"O=S(=O)(Oc1cccc(C2CCCN(CCc3ccccc3)C2)c1)C(F)(F)F","1"
"COc1c(C(=O)NCCN2CCN(c3ccccc3)CC2)cc(C#N)c2ccccc12","1"
"COCCCNC(=O)c1ccc(Cn2c(=O)c3ccccc3n(CC(=O)Nc3ccc(C)cc3C)c2=O)cc1","0"
"CCN(CC1NC(CC)(C(=O)OC)c2c1c(O)n(C)c2O)S(=O)(=O)c1ccc(OC(F)(F)F)cc1","0"
"NC(=O)CSc1ccc(-c2ccc(F)cc2)nn1","0"
"CN(C)CCN(Cc1ccco1)C(=O)c1cc2c(s1)-c1ccccc1OC2","0"
"Cc1ncc(CO)c2c1Oc1nc(-c3ccccc3Cl)nc(SCc3ccccc3F)c1C2","0"
"CCN(Cc1ccccc1)C(=O)C(CC(C)C)NS(=O)(=O)c1ccc2c(c1)CCN2C(C)=O","0"
"CCOC(=O)c1c(NC(=O)CN2CCN(C)CC2)sc(C(=O)Nc2ccccc2)c1C","0"
"COC(=O)c1c(NC(=O)CN2CCC3(O)CCCCC3C2c2ccccc2OC)sc(C)c1C","0"
"Nc1cc(-c2ccc(Br)cc2)nc2cc(-c3ccccc3)nn12","0"
"Cc1sc(NC(=O)C2=COCCO2)nc1-c1ccc(F)cc1","0"
"Cc1cc(C)c2nc(NNC(=O)c3ccc(S(=O)(=O)N4CC(C)CC(C)C4)cc3)sc2c1","0"
"CC(CC(=O)C(F)(F)F)=Nc1ccc(C(F)(F)F)cc1","0"
"CC1C(=NS(=O)(=O)c2cc(Br)cc3c2N(C(=O)C2CC2)CC3)C(=O)N(c2ccccc2)N1C","0"
"CCN(CC)S(=O)(=O)c1ccc(N2CCN(S(=O)(=O)c3ccccc3C#N)CC2)nc1","0"
"Cc1cc(OCCCCNC(C)C)cc(C(C)C)c1","0"
"O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ncc[nH]2)cc1","1"
"COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2cccs2)CC1","1"
"CN(C)S(=O)(=O)c1cccc(C(=O)Nc2ccccc2[N+](=O)[O-])c1","0"
"Cc1nn(CC#N)c(=O)n1-c1ccccc1","0"
"Cc1ccc(N(C(=O)CNC(=O)c2ccco2)C(C(=O)NC2CCCCC2)c2cccnc2)cc1C","0"
"O=S1(=O)N=C2CCCCCN2C(c2ccc(Br)cc2)N1","0"
"CCOC(=O)c1cc(CC)sc1NC(=O)c1cc(OCC)c(OCC)c(OCC)c1","0"
"O=C(O)c1ccc(NC(=O)C2C3CCC(C3)C2C(=O)O)cc1","0"
"O=C(Cn1c(O)c2c(c1O)C1CC2C(Br)C1Br)N1CCOCC1","0"
"COc1ccccc1N1CCN(CC=CCNC(=O)c2cc3cc(OCCOCCOCCF)ccc3[nH]2)CC1","1"
"CC(=NNC(=S)Nc1ccccc1)C1C(=O)N(C)C(=O)N(C)C1=O","0"
"CNC(=O)C1CC(=O)N(Cc2ccc(OC)c(OC)c2)C(=Nc2ccc(OC)cc2)S1","0"
"CC(Sc1nc2ncc(Cl)cc2[nH]1)C(=O)NC1(C#N)CCCCC1","0"
"C=CCNC(=S)Nc1nc2c(cc1C(=O)OCC)COC(C)(C)C2","0"
"CCOc1ccccc1NC(=O)Nc1ccccc1OCc1cc(=O)n2ccccc2n1","0"
"CC(C)COc1cccc(C(=O)N2CCN(C(=O)c3ccco3)CC2)c1","0"
"COc1cccc(C(=O)Nc2cc(-c3cn4cccnc4n3)ccc2C)c1","0"
"O=C(O)COc1ccc(C(NC(=O)c2c(F)cccc2F)NC(=O)c2c(F)cccc2F)cc1","0"
"COc1ccccc1C=c1sc2nc(-c3ccccc3OC)nn2c1=O","0"
"Fc1ccccc1NC(=S)N1CCN(CC=Cc2ccccc2)CC1","0"
"COc1ccccc1C(c1nnnn1Cc1ccccc1)N1CCN(C2CCCC2)CC1","0"
"CCC1=Nc2cc(C(=O)NC(C)c3ccccc3)ccc2Sc2ccc(Cl)cc21","0"
"CCOCCCn1cc(C(=O)c2cc(Br)ccc2O)cc(C#N)c1=O","0"
"CCN(CC)S(=O)(=O)c1cc(C(=O)Oc2ccccc2OC)ccc1OC","0"
"COc1cc2cc(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)oc(=O)c2cc1OC","0"
"Cc1ccc(Cl)cc1N1CCN(C(=O)C2CCCN(Cc3nc(-c4cccc(Cl)c4)oc3C)C2)CC1","0"
"CCCCCC(=O)Nc1cc2nc(O)cc(COC)c2cc1C","0"
"O=C(COc1ccc2ccccc2c1Br)Nc1ccncc1","0"
"CC1CN(C2=NC(=O)N(c3ccc(Cl)cc3)C(=O)C2)CC(C)O1","0"
"COc1cccc(C2CC(c3cccs3)=NN2C(=O)CSC2=NN3CCCC(=O)N=C3S2)c1OC","0"
"CCCC1CN(Cc2ccccc2)CC1CNC(=O)c1cc(Cl)c(NC)cc1OC","1"
"CCOc1cccc(OCCCNCCCOC)c1","0"
"CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccc(C)cc3)nc3ccccc23)cc1","0"
"COC(=O)c1ccc(NS(=O)(=O)c2ccc3[nH]c4c(c3c2)CCCCC4)cc1","0"
"c1ccc(N2CCN(Cc3ccc[nH]3)CC2)cc1","1"
"Cc1cccc(NC(=O)c2sc3nc(N4CCOCC4)c4c(c3c2N)CCCC4)c1","0"
"CCC1CCCCN1C(=O)CSc1nnc(-c2ccc3c(c2)OCCO3)o1","0"
"Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C(F)(F)F)nc6c5CC4)n3C)cccc2n1","1"
"COc1ccccc1N1CCN(CCCCc2cc(-c3ccccc3)no2)CC1","1"
"Cc1cc(C(=O)NN=Cc2c(C)nn(-c3ccccc3)c2C)[nH]n1","0"
"Cc1cccc(C(=O)NC(C(=O)Nc2nnc(C3CC3)s2)C(C)C)c1","0"
"COc1ccc(CNc2ncnc3c2c(-c2ccccc2)cn3-c2cccc(C)c2)cc1","0"
"Cc1ccccc1-n1c(Cn2c(=O)sc3ccccc32)nnc1SCC(=O)NCC1CCCO1","0"
"O=C(O)c1cccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)c1","0"
"COc1ccc(C(=O)N2CCN(C(C)=O)CC2)cc1S(=O)(=O)N1CCOCC1","0"
"Cc1ccc(-c2csc(NC(=O)c3ccc(S(=O)(=O)N4CCc5ccccc54)cc3)n2)cc1","0"
"COc1cc(CN2CCCCCC2)cc(OC)c1O","0"
"COc1ccc(C#Cc2c(C=O)n(C)c3ccccc23)cc1","0"
"Cc1cc(OCC(O)CN2CCN(c3ccccn3)CC2)cc(C)c1Cl","1"
"COc1ccc(-c2nc3ccccc3c(=O)n2CC(C)C)cc1","0"
"Cc1nnc(SCCC#N)n(CCC#N)c1=O","0"
"O=C(C=Cc1ccc(Cl)cc1Cl)n1cccn1","0"
"Cc1c[nH]c(CN2CCc3c([nH]c4ccccc34)C2C2CCCCC2)n1","0"
"COc1ccc(CNC(=O)CSc2nc3nc(C)cc(C)n3n2)cc1","0"
"COc1ccc(CCNC(=O)COC(=O)c2ccc(C)s2)cc1","0"
"COc1ccc2c(c1)OC(=O)CC2=COC(=O)CC1Sc2ccccc2NC1=O","0"
"CC(C)CCn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C","0"
"O=C1C(c2ccncc2)N(CCC2=CCCCC2)C(=O)CN1C1CCCCC1","0"
"COc1cccc(-c2c[nH]c(C(O)c3ccc(C)cc3)n2)c1","0"
"Cc1cccc(OCC(=O)Nc2ccccc2C(F)(F)F)c1","0"
"CCCNC(=O)Nc1nc(C(N)c2ccc(OC)cc2)cs1","0"
"COc1ccccc1N1CCN(CCCCn2cc3ccccc3c2O)CC1","1"
"CCOC(=O)c1cc(C#N)c(Oc2ccc(F)cc2)nc1-c1ccccc1","0"
"O=C(COC(=O)CCc1nc(O)c2ccccc2n1)Nc1ccc(N2CCOCC2)cc1","0"
"Fc1ccc(SCCCN2CCC(c3ccc(Cl)cc3)CC2)cc1","1"
"CC(=O)N1CCN(Cc2nc(-c3cccc(Cl)c3)no2)CC1","0"
"CCOC(=O)c1cc(NC(=O)Nc2ccccn2)c(C)nc1C","0"
"CCCC(=O)NC(=S)Nc1ccc(C(C)=O)cc1","0"
"Clc1ccc(-c2cc(-c3nnc4n3CCCCC4)c3ccccc3n2)cc1","0"
"Cc1nnc(SCC(=O)Nc2nc3ccccc3s2)[nH]1","0"
"C=CCN1CCC2(C)c3cc(O)ccc3CC1C2C","0"
"O=C1NC(=O)N(Cc2ccc(F)cc2)C(=O)C1C=NCCCN1CCOCC1","0"
"CCOC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N(CC(C)C)C2C(=N)N(Cc3ccccc3)C(=O)NC2=O)c1C","0"
"FC(F)(F)c1ccc2c(c1)N(Cc1ccc(CNc3ccccn3)cc1)c1ccccc1S2","1"
"CC1=CN2C(=O)C(C=NCCCN3CCOCC3)C(=NCCCN3CCOCC3)N=C2C=C1","0"
"Cc1ccccc1OCc1nc2c3cnn(-c4cccc(F)c4)c3ncn2n1","0"
"COc1cccc(CNC(=O)c2c(C)oc3nc(C)nc(N4CCOCC4)c23)c1","0"
"COc1ccc2c(c1)CCN(C)CCc1cc(OC)ccc1C2","1"
"CN(C)CCC=C1c2ccccc2CCc2ccccc21","1"
"COc1ccc(-n2nc(C(=O)NCC(=O)N3CCOCC3)c3ccccc3c2=O)cc1OC","0"
"O=C(c1ccc(-c2ccccc2Cl)o1)N1CCN(S(=O)(=O)c2cccs2)CC1","0"
"CCCCOC(=O)c1ccc(NC(=O)C(CCS(C)(=O)=O)NC(C)=O)cc1","0"
"CCCNC(=O)Cn1nc(C(F)(F)F)cc1C","0"
"CC(C)(C)NC(=O)N1CCC(C(=O)O)CC1","0"
"COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccc(F)cc3)s2)CC1","1"
"COc1ccc(S(=O)(=O)NCC2CCCN(C(=O)c3cccs3)C2)cc1","0"
"CCc1cccc(NC(=O)Cn2c(-c3ccc(F)cc3)cc(C(C)=O)c2C)c1","0"
"CCCCSc1nnc(C(CC(C)C)NC(=O)OC(C)(C)C)o1","0"
"COc1ccc(Br)cc1C1=NC(CN2CCN(c3ccccc3)CC2)C(C)O1","1"
"Cc1cc(N2CCN(C)CC2)c2c(c1)N(S(=O)(=O)c1ccc3ccccc3c1)C(C)CC2=O","1"
"Fc1ccc(-c2cccc3c(CN4CCN(c5ccc(Cl)cc5)CC4)cnn23)cc1","1"
"O=C(CN1C(=O)NC2(CCCc3ccccc32)C1=O)NCC(F)(F)F","0"
"O=[N+]([O-])c1ccc(-n2nnnc2CN2CCCCC2)cc1","0"
"COc1ccc(N2CCN(C(=O)c3ccc(C)c(NC(=O)C4=C(C)OCCS4)c3)CC2)cc1","0"
"COc1ccc2[nH]c(S(O)=Cc3ncc(C)c(OC)c3C)nc2c1","0"
"Cc1ccccc1-c1nc(C(N)=O)c2c(n1)n(-c1ccc3c(c1)OCO3)c(=O)n2C","0"
"COc1ccc(S(=O)(=O)n2cnc3ccccc32)c(C)c1","0"
"CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)NCc1ccccc1)c1ccc2c(c1)OCCO2","0"
"CCC(=O)Nc1ccc(C)cc1-c1nc2ccccc2n(C(C)C(=O)Nc2ccccc2CC)c1=O","0"
"COc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)cc1","0"
"CCCN(CCC1(O)CC(NC(=O)c2ccc3ccccc3c2)C1)C1CC1c1ccccc1Cl","1"
"O=C(NCc1cccc(Cl)c1)c1ccc2c(c1)OCCO2","0"
"COc1ccc(OC)c(NC(=O)Nc2cccc(OCc3cc(=O)n4cc(C)ccc4n3)c2)c1","0"
"CCCSc1nnc(NC(=O)Cc2ccc(OC)c(OC)c2)s1","0"
"CCOC(=O)CSc1nc2ccccc2c(=O)n1CC1COc2ccccc2O1","0"
"COc1cc(C)ccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1","1"
"COc1ccccc1N1CCN(CCCNC(=O)c2cc3ccccn3n2)CC1","1"
"CC(=O)OCCCNc1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-]","0"
"O=C(COC(=O)CCS(=O)(=O)c1ccccc1)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1Cl","0"
"Cc1cc(C)n2nc(SCC(=O)NN=Cc3ccccn3)nc2n1","0"
"COc1ccc2nc(C3CCCCC3)nc(C3CCCCC3)c2c1","0"
"CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)c2ccccc12","0"
"O=C(c1ccccc1)N1CCN(C(=O)C2CC2)CC1","0"
"O=C(C=C1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1)NNC(=O)Nc1ccccc1","0"
"CCOC(=O)C1CCCN(CCC(=O)Nc2ccc3c(c2)CCC3)C1","0"
"COc1c(Br)cc2c(C)c(C(=O)N3CCOCC3)oc2c1Br","0"
"CC1CCCN(c2cc(N=C3C(=O)N(c4ccccc4)N(C)C3C)c([N+](=O)[O-])c3nonc23)C1","0"
"O=C(c1cccc(C(F)(F)F)c1)N1CCC(O)(C=S(O)(O)=Cc2ccccc2)CC1","0"
"Cc1ccc(-c2nnc(N3CCCCC3)c3ccccc23)cc1S(=O)(=O)N1CCN(C)CC1","0"
"CCCCCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1","0"
"Cc1nn(-c2ncccn2)c2c1C(=O)CC(C)(C)C2Br","0"
"CCC1Nc2ncnc(N3CCOCC3)c2N(Cc2ccccc2)C1=O","0"
"CCOC(=O)c1cncc(C#CCOC(=O)Nc2ccc(OC(F)(F)F)cc2)c1","0"
"CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccccc1","1"
"CCOc1ccccc1N(CC(=O)Nc1cccnc1)S(C)(=O)=O","0"
"COc1cc(OC)c(C(=O)Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)cc1OC","0"
"O=C1Nc2ccc(F)cc2C12OCCO2","0"
"CCOC(=O)CC(NC(=O)c1ccco1)c1ccc(OC)cc1","0"
"COC(=O)c1ccc(=O)n(Cc2ccco2)c1","0"
"CC(C)Oc1c(Cl)cc(CNC(C)(C)CO)cc1Cl","0"
"Fc1cccc(CNC2C3C4CC5C6C4CC3C6C52)c1","1"
